text,correct,sequence,native
"Hello, It's a cloudy and humid day here, how about your city?",Hello. It's a cloudy and humid day here. How about your city?,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, It's a cloudy and humid day here, how about your city?",Hello. It's a cloudy and humid day here. How about your city?,"('INTJ', 'PUNCT', 'PRON')",Spanish
"well,i like swimming,watching tv,different movies etc , listening music,watching foorball,hanging out with friends etc.","Well, I like swimming, watching different movies, listening music, watching fooball, hanging out with friends, etc.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh,my English teacher also said I escape study English,and new select study Japanese.","Oh, my English teacher also said I'm trying to escape having to study English by starting to study Japanese.","('INTJ', 'PUNCT', 'PRON')",Spanish
Please someone point out my sentence.,"Please, someone correct my sentence.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I'm planning to study the Korean language because I'll visit South Korea on a school trip next year, when it'll depends on the situation between South Korea and North Korea that if we'll be able to visit there safely.","I'm planning to study Korean because I'll be visiting South Korea on a school trip next year. However, it will depend on the situation between South Korea and North Korea to ensure a safe trip.","('INTJ', 'PUNCT', 'PRON')",Spanish
"If I had a interesting to study English or watch somthing about English, maybe I watched it before..","(sorry, I'm confuse with this phrase) maybe... If I was motivated to study English or watch something in English, maybe I'll watched a it again..","('INTJ', 'PUNCT', 'PRON')",Spanish
I didn't care the grammers and I speaked only words several times because I didn't know how can I say.,"Sorry, I'm not sure what you want to say in this sentence.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi ,I haven't update my lang8 for long time.",Hi. I haven't update myLang-8 journal for a long time.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"I imagine only ""I think your voice is too big.""","I imagine only ""I think your voice is too big."" 'Sorry, your voice is too loud'","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well ,I'm into the Ray Charles's "" Hit the Road Jack ""song recentry.","Well,_I'm into Ray Charles's song_""Hit the Road Jack""_ recently.","('INTJ', 'PUNCT', 'PRON')",Spanish
"wow!I have received many red packets,there have a little money,but I like them very much.","wow! I have received many red packets. There is only a little money, but I like them very much.","('INTJ', 'PUNCT', 'PRON')",Spanish
Let's start out with a brief look at the environment facing us in the market.,"Let's start out with a brief look at the environment facing us in the market. (Yes, we look at something.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"But does it matter?NO!That is what life will be,when you win some,you must will lose some.","But does it matter? NO! That is what life is like,when you win some,you will also lose some.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Ah, when many people went out there, everyone were firm features.","Ah, there were many people there when I went out to look, and they had firm features [?], all of them.","('INTJ', 'PUNCT', 'PRON')",Spanish
It is a smell of my town of spring.,"It is a smell of my town of spring.Hello! What you are saying here is that you are smelling your town in spring, not smelling spring in your town. The town is the smell. Is that right? If you'd rather say spring is what you smell, here are some ways.....My entire town smells of spring/All over town, the smell of spring is in the air/or....I love the smell of my town in spring.:D :D :D","('INTJ', 'PUNCT', 'PRON')",Spanish
"hi, i started the lang-8.","Hi, I have just started using Lang-8, and this is my first post.","('INTJ', 'PUNCT', 'PRON')",Spanish
"So I can teach, yes :D But I want to know English well.","So yes, I can teach :D But I also want to know English well.","('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah, there is no limits about the number oh diary you upload a day,haha.","eah, there is no limit on the number of diaries you upload a day. haha.","('INTJ', 'PUNCT', 'PRON')",Spanish
I'm engneier of clean the air.,"I'm an engineer ..... (sorry, I couldn't understand the last part)","('INTJ', 'PUNCT', 'PRON')",Spanish
"(Are you guys really use this expression, it rains cats and dogs?)","(Do you guys really use the expression ""it's raining cats and dogs""?) Yes, we really use that xD","('INTJ', 'PUNCT', 'PRON')",Spanish
"Whenever you have a chance, see them on DVDs, please.","Whenever you have a chance, see them on DVDs, please. I would say ""you should see them on DVD"". By using ""should"" you're making a suggestion. In your sentence, it seems more like a very polite demand. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Whenever you have a chance, see them on DVDs, please.","Whenever you have a chance, see them on DVDs, please. I would say ""you should see them on DVD"". By using ""should"" you're making a suggestion. In your sentence, it seems more like a very polite demand. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Whenever you have a chance, see them on DVDs, please.","Whenever you have a chance, see them on DVDs, please. I would say ""you should see them on DVD"". By using ""should"" you're making a suggestion. In your sentence, it seems more like a very polite demand. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"C: Year, I'm a senior there.","C: Yeah, I'm a senior there.","('INTJ', 'PUNCT', 'PRON')",Spanish
They are very sensitive and fragile(vulnerable?).,"They are very sensitive and fragile(vulnerable?). (Yes, you can say vulnerable.)","('INTJ', 'PUNCT', 'PRON')",Spanish
ok!it's so surprised to me!,ok! It's so surprising to me!,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I like it so much.","Yes, I like it so much. This is correct, but more common to say ""I like it very much.""","('INTJ', 'PUNCT', 'PRON')",Spanish
I want Goldfish tropical sentence to now.,"I want a tropical goldfish now. (Sorry, I'm not sure what you mean by ""sentence to"".)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I didn't have something else to do, so I decided to go with her.","Well, I didn't have anything else to do, so I decided to go with her. Usually when you want to say ""some"" in the negative, you can replace it with ""any"". For example: I ate . ..or... I didn't eat .","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, that was a lax girl who had plenty of time, so much time that she forgot to go to school completely.","Well, that was a lax girl who had plenty of time, so much time that she forgot to go to school completely.I'm not sure what you mean by lax here. Also you didn't forget to go to school completely, you were just late right?","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, everyone, I am from China, chiphing, is learning English, hoping to help understand each other's friends, my mother tongue is Mandarin Chinese and accurate pronunciation, I want someone to teach English","Hello, everyone, I am from China. Chiphing is learning English. I hope we can help and understand each other. My mother tongue is Mandarin Chinese and accurate pronunciation. I want someone to teach me English.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, My name is Leo and I come from Taiwan, and live in the capital city Taipei.","Hello, My name is Leo. I come from Taiwan and I live in the capital city Taipei. ((The adjustments I made aren't completely necessary, but they help a lot with the ""flow"" of what you're trying to say.))","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, My name is Leo and I come from Taiwan, and live in the capital city Taipei.","Hello, My name is Leo. I come from Taiwan and I live in the capital city Taipei. ((The adjustments I made aren't completely necessary, but they help a lot with the ""flow"" of what you're trying to say.))","('INTJ', 'PUNCT', 'PRON')",Spanish
"No, I have to ask you before that.","No, I have to ask you before that. [Sentence is good, but I'm not sure what ""that"" is.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Wow there are so many stuff to memorize only for the tense.,"Wow, there's so many stuff to memorize only for the tenses.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,I gusse I'm feling much better.","Well, I guess I'm feeling much better.","('INTJ', 'PUNCT', 'PRON')",Spanish
well you should know that I ate ice cream today.,"Well, you should know that I ate ice-cream today.","('INTJ', 'PUNCT', 'PRON')",Spanish
well I think so.,"Well, I think so.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,who prefer to spend money on somebody else?","Well, who likes to spend money on others?","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,I made mine book.","Well, I made my book.","('INTJ', 'PUNCT', 'PRON')",Spanish
well I not talking about winning.,"Well, I'm not talking about winning. (Well, I don't think we will win.) <<Do you mean to say that?","('INTJ', 'PUNCT', 'PRON')",Spanish
well I not talking about winning.,"Well, I'm not talking about winning. (Well, I don't think we will win.) <<Do you mean to say that?","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, you can still say that I've already got a conclusion myself, otherwise why would I still be sitting here?!","Well, you can say that I've already come to a conclusion myself, otherwise, why would I still be sitting here?!","('INTJ', 'PUNCT', 'PRON')",Spanish
(Thanks) <- Can I write that ?,"(Thanks) <- Can I write that? Yes, you can. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"only mother tangue, mother tongue with studying language and so on.","I only want to use native English to study.Sorry, I thought about this one a long time, but I wasn't sure how to correct it)","('INTJ', 'PUNCT', 'PRON')",Spanish
Please anybody who wants to learn Korean or Korean culture,"Please, anybody who wants to learn Korean or about Korean culture","('INTJ', 'PUNCT', 'PRON')",Spanish
well I failed lol.,"well, I failed lol.","('INTJ', 'PUNCT', 'PRON')",Spanish
"anway, im tired of using big later, such as 'I' instead og 'i', that","anyway, i'm tired of using big letters, such as 'I' instead of 'i', that","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi .My nickname is Sunny.,"Hi, my nickname is Sunny.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, i just dont know what to write.","Well, I just don't know what to write.","('INTJ', 'PUNCT', 'PRON')",Spanish
We saw an accident while we were waiting for the bus.,"We saw an accident while we were waiting for the bus.Yes, this is correct. Or you could say 'we an accident'. That would be good, too :)","('INTJ', 'PUNCT', 'PRON')",Spanish
We saw an accident while we were waiting for the bus.,"We saw an accident while we were waiting for the bus.Yes, this is correct. Or you could say 'we an accident'. That would be good, too :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, it depends when he pretend to be to make me feel I am a smart girl.",It's nice when he makes me feel I am a smart girl.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"""Sorry, we have size of ""S"" ""M"" ""L"".","""Sorry, we only have small, medium, and large sizes.","('INTJ', 'PUNCT', 'PRON')",Spanish
"""Sorry, we have size of ""S"" ""M"" ""L"".","""Sorry, we only have small, medium, and large sizes.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, My name is JP.",My name is JP.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, our brain are made of chemical materials.","Well, our brain are made of chemical materials,","('INTJ', 'PUNCT', 'PRON')",Spanish
I have to take care of two students who came from U.,"Oh my god, my boss told me this morning that I have to take care of two students who came from the USA..","('INTJ', 'PUNCT', 'PRON')",Spanish
It is very local place.,"It is a very local place. (hmm, this sounds a little weird. ""local"" te nan desu ka?What do you mean? Do you mean ""rustic""?)","('INTJ', 'PUNCT', 'PRON')",Spanish
Is it really legit?,"Is it really legit? ( hmm, you could also say, ""Is this true?"" That sounds more natural)","('INTJ', 'PUNCT', 'PRON')",Spanish
Is it really legit?,"Is it really legit? ( hmm, you could also say, ""Is this true?"" That sounds more natural)","('INTJ', 'PUNCT', 'PRON')",Spanish
