text,correct,predicted_native_language
And I had the oppotunity to be a volunteer there.,"I had the oppotunity to be a volunteer there.you can also write the two above sentences like this:I had the opportunity to be a volunteer at the 2010 Asia games held in Guangzhou, China.",Chinese (Mandarin)
"JTB, the biggest travel agency in Japan, decided they will shut their 200 shops by the end of FY2011.","JTB, the biggest travel agency in Japan, decided they will shut their 200 shops by the end of FY2011. Are they shutting down all of their shops? Then you could say, ""JTB, the biggest travel agency in Japan, decided they will shut (or close) all their 200 shops by the end of fiscal year 2011.""",Chinese (Mandarin)
I will try this weekend whether reading papers on 27inch iMac is good or bat at Mac Store.,"I will try this weekend whether reading papers on 27inch iMac is good or bat at Mac Store. Maybe, ""I will go to the Mac store and try out the 27-inch iMac to see if it is good or bad for reading newspapers this weekend.""",Chinese (Mandarin)
Fortunately car was there and the key was still put on the start keyhole.,"Fortunately my car was there and the key was still in the ignition. (in England we call the start keyhole the ignition, i don't know if America is the same.)",Chinese (Mandarin)
I think whether because it is a dance that the person who saw it tries to be shown to the god and thought about.,"In various places in Japan there exists ""the white heron's dance"", primarily in Shinto shrines where there are dedication dances to God. However, because the shape of a heron in flight is also exceedingly beautiful, I feel that people who see this act may consider it a dance.",Chinese (Mandarin)
"In Japan, most of buildings, especially schools, are rebuildedwithin several decade, so we couldn't see such a historical, built in more than several handreads ago, building converted to school.","In Japan, most of buildings, especially schools, are rebuild within several decades, so we could not (""couldn't"" is slang speech) see such historical buildings that were built more than several ago. I removed the last part in its entirety as it adds nothing now due to previous corrections",Chinese (Mandarin)
"We went to Youuido to see ""The Fireworks Festival"".","We went to Youuido to see ""The Fireworks Festival"". This evening I met my friend and we went to see ""The Fireworks Festival"". [*** midol: If ""The Fireworks Festival"" is not the actual, proper name of the fireworks show, you wouldn't capitalize it or put it in quotes. You'd say ...the fireworks festival. ***]",Chinese (Mandarin)
"I wanted to draw a picture of the animals, so I went to the Tennoji zoo yesterday.","I wanted to draw the animals, so I went to the Tennoji Zoo yesterday. (""Zoo"" is only capitalized if that is its full, proper name, if you're calling it ""Tennoji zoo"" just because of its location in Tennoji and it has another name, then ""zoo"" does not go capitalized.)",Chinese (Mandarin)
Introduction of essay for retail management class.,"Introduction of an essay for a retail management class. // You need to use a/an here because ""essay"" and ""retail management class"" are not proper nouns or something that both you and the reader knows about. Proper nouns are words for a unique thing that everyone knows about, for example ""Sony (a unique company)"" ""Mount Fuji(a unique mountain)"". So if you wrote, I climbed Mount Fuji, that is correct, without an ""article"" in front of ""Mount Fuji"", but if you wrote I climbed mountain, that is wrong, because you need an article in front of ""mountain"". You need to write I climbed a/the mountain.",Chinese (Mandarin)
"I will go to metro station to propeling ""Left walk,righ stand"" in Escalator.","I will go to the metro station to propelling ""Left walk,right stand"" in Escalator. [What do you mean by ""propel""? Could you write the word you want in Chinese or something because propel in English doesn't make sense here.]",Chinese (Mandarin)
"Today, I found an interesting article related to the entry from the Wall Street Journal.","Today, I found an interesting article related to the entry from the Wall Street Journal. [your sentence is correct! However, it's better to write ""Today, I found an interesting article in the Wall Street Journal related to my previous entry.""]",Chinese (Mandarin)
"And I have a lot of novels what I want to read in English, ex.""The Great gatsby"",""The Catcher In The Rye"",Paul Auster,Jhumpa Lahiri and more.","There are a lot of novels that I want to read in English, e.g. ""The Great Gatsby,"" ""The Catcher In The Rye,"" novels by Paul Auster and Jhumpa Lahiri, and others. [I think it is better to write ""for example,"" but if you want to use an abbreviation instead, the abbreviation is ""e.g."", which stands for a phrase in Latin.]",Chinese (Mandarin)
and i don't know how to hadle.,"and don't know how to hadle [].Note: Capital I, handle with an ""n"" and added ""them"" after handle. If you do not put ""them"" after handle it is understood that you mean the ""little things"".",Chinese (Mandarin)
