text,correct,predicted_native_language
"However, the price was very expensive.","However, the price was very high. When describing the word ""price,"" usually the word ""high"" is used. When you don't mention the price, you can use ""expensive."" It sounds strange to say ""expensive price,"" though.",Spanish
"I was not eager to do programing, but I have a sense of crisis now.","I was not eager to do programming, but I feel a sense of crisis now. (What kind of crisis? That you'll lose your job if you don't learn Java?)",Spanish
My two-months-old son sometimes coughs too.,"My two-month-old son sometimes coughs too. (I don't know how to explain this one, but we don't put an ""s"" on ""month"" when we are talking about children under 1)",Spanish
"What was more, the time of a last bus was 15:30, so we have a pressure to have to come back by 15:30, it annoyed me.",", the time of a last bus was 15:30, so we . t annoyed me.",Spanish
"Life time became longer than a long time ago, so every elder doesn't suit the red vest.",I don't understand what you're trying to say here.,Spanish
I bought a cloth and a pants also.,"I also bought clothes. - This sentence implies you bought all different types of clothes, including pants. So you do not need to state you bought two separate items unless you're going to define them in the next sentence or within the sentence. Just makes things short and sweet.",Spanish
Reflexology helps recovery unbalanced homeostasis.,"Reflexology helps recovery unbalanced homeostasis. (I'm afraid I don't understand reflexology, but this doesn't make sense. Perhaps Reflexology helps to rebalance chemicals in the body.",Spanish
"But , I think that it is need speaking English from now for future .",But I think that I need to speak English now in preparation for the future .,Spanish
Because I want to talk with the power of people.,"I want to study English, because I want to talk with the people who have power. (I'm not sure the meaning of ""power of people"" though.)",Spanish
I had a trouble with my profile picture.,I looked for a good profile picture but I couldn't find one. (combining the sentence below and this sentence together),Spanish
I wish I am going to have a good English skill like native!,undefined,Spanish
"In recent years, Although I think that GIBURI movie dosen't have value that I go to theater, so almost I wait to release rental version.","In recent years, since I think that GIBURI movies aren't good enough to see in the theater, I almost always wait until they release the rental version.",Spanish
And I've thought that that one of efficient way to training English is,"I think that one of the most efficient ways to train my English is to write daily.(Words like ""and"", ""because"" and ""but"" are conjunction words; they cannot start a sentence but can join two sentences together. What you may write is: ""I want to improve in my English and I thought the most efficient way would be to write daily"".)",Spanish
"Finally, you need to get a native English speaker to check what you wrote and practice speaking with your written work that is checked by him or her.","Finally, you need to get a native English speaker to check what you wrote and practice speaking with them using your checked written work . [""Them"" is okay to use for a person if you don't know if they are a man or woman. In formal writing, though, ""him or her"" is better.]",Spanish
